Customer Age,Gender,Education Level,Marital Status,Months on book,Credit Limit,Total Trans Amt,Total Trans Count,Minimum income,Max income
34,F,Graduate,Married,36,15487,7031,67,0,40000
39,F,High School,Married,36,3600,14137,116,0,40000
46,M,College,Single,36,34516,14319,96,120000,120000
50,M,High School,Married,36,34516,8045,71,80000,120000
45,F,Uneducated,Married,27,2490,12257,101,0,40000
56,M,Uneducated,Married,36,33870,7661,61,80000,120000
50,M,Uneducated,Unknown,38,34516,7454,81,120000,120000
30,M,Unknown,Single,20,23760,13124,103,60000,80000
53,F,Graduate,Married,36,4005,7022,75,0,40000
60,M,College,Married,50,29239,8169,65,80000,120000
41,M,Graduate,Single,29,34516,3526,53,80000,120000
42,F,Graduate,Single,32,3391,13212,107,0,40000
31,F,Graduate,Single,21,4598,6317,77,0,40000
51,M,Graduate,Single,42,34516,8629,65,80000,120000
45,M,Uneducated,Married,34,3435,5567,51,80000,120000
55,M,Uneducated,Single,36,17540,14244,96,60000,80000
51,M,Doctorate,Single,38,31346,13303,92,80000,120000
28,M,Uneducated,Single,20,4342,17064,116,0,40000
44,F,Graduate,Divorced,38,3842,13598,119,0,40000
51,F,Graduate,Single,36,3785,15209,104,40000,60000
48,M,College,Married,39,6797,16171,112,0,40000
44,M,Graduate,Single,39,9682,14991,95,60000,80000
40,F,Graduate,Single,30,3319,4840,44,0,40000
34,M,Unknown,Single,23,7664,15077,126,0,40000
47,M,Graduate,Single,36,30498,16202,120,60000,80000
50,F,High School,Married,40,19962,14703,119,0,0
61,M,College,Single,50,21398,3119,53,80000,120000
56,F,Unknown,Married,48,4746,7154,66,0,40000
46,M,Graduate,Divorced,36,20434,13280,106,80000,120000
49,M,Graduate,Married,38,29531,15039,120,60000,80000
56,M,Uneducated,Divorced,36,3730,13997,102,120000,120000
41,M,Post-Graduate,Married,36,10688,13866,98,40000,60000
56,F,Unknown,Single,36,4668,8331,63,0,40000
35,M,Unknown,Single,19,22725,13847,120,40000,60000
40,M,Unknown,Single,36,8155,14955,102,40000,60000
41,F,Doctorate,Married,33,18266,14615,124,40000,60000
46,M,Uneducated,Single,36,10492,13764,104,80000,120000
56,F,High School,Married,49,6380,13945,97,40000,60000
37,F,Unknown,Married,36,19055,15091,124,40000,60000
51,M,College,Single,36,3477,13627,120,120000,120000
36,F,Uneducated,Single,32,3277,14252,127,0,40000
49,M,Post-Graduate,Married,41,34516,13376,129,120000,120000
35,F,Unknown,Married,22,3616,15391,94,0,40000
46,F,Unknown,Single,36,3973,13740,131,0,40000
45,F,Graduate,Unknown,35,4318,12867,118,40000,60000
48,F,High School,Unknown,31,7660,14844,100,0,0
46,F,Graduate,Divorced,36,3515,15079,116,0,0
36,F,Unknown,Married,19,13313,15549,121,0,40000
30,F,College,Single,36,4541,7996,80,0,40000
49,F,Graduate,Married,44,8284,13092,102,0,40000
31,M,Post-Graduate,Married,21,3768,6639,71,0,40000
35,M,High School,Married,27,14382,12941,131,40000,60000
54,F,High School,Single,36,10798,13681,105,0,0
49,M,Graduate,Single,36,23981,14455,96,40000,60000
40,M,Graduate,Married,23,22729,13672,110,60000,80000
41,F,High School,Single,30,27670,13854,124,0,0
37,F,Uneducated,Married,26,3423,14308,124,0,40000
46,F,Unknown,Single,34,33874,13753,98,0,0
61,F,High School,Married,36,3175,14071,101,0,40000
45,M,Graduate,Married,40,7979,5056,63,40000,60000
41,M,Unknown,Single,28,13679,15180,103,80000,120000
47,F,Uneducated,Unknown,36,14767,13090,104,0,40000
44,M,Uneducated,Single,36,34516,8570,68,80000,120000
61,M,Unknown,Single,46,4650,7976,74,120000,120000
45,F,Graduate,Married,40,3592,12777,95,40000,60000
31,M,High School,Married,24,32535,15738,116,60000,80000
42,M,Unknown,Single,35,3214,14557,114,120000,120000
32,M,High School,Single,36,4819,9330,64,40000,60000
42,M,Graduate,Married,31,16433,13678,125,80000,120000
49,M,Unknown,Married,44,12174,14743,121,80000,120000
52,F,Graduate,Married,40,9230,14082,99,0,40000
39,M,Post-Graduate,Married,36,6867,14119,97,60000,80000
51,M,College,Single,33,34516,14149,103,120000,120000
52,M,High School,Married,36,18046,13758,104,80000,120000
40,M,Graduate,Single,27,7680,13617,105,40000,60000
38,F,Uneducated,Married,36,7825,14326,100,0,40000
41,M,College,Married,31,5002,16161,109,60000,80000
27,M,College,Unknown,19,34516,14716,112,80000,120000
50,F,Graduate,Married,41,4755,15999,109,40000,60000
58,M,Uneducated,Single,40,22104,13830,112,80000,120000
53,M,Post-Graduate,Single,47,29038,12025,103,60000,80000
40,M,High School,Single,36,4620,6644,61,80000,120000
58,M,High School,Married,50,34516,13988,127,80000,120000
41,F,Graduate,Single,30,11463,14511,105,0,40000
59,M,Graduate,Single,50,6224,8291,69,60000,80000
53,M,Unknown,Married,36,19252,14074,112,120000,120000
53,M,Graduate,Single,47,34516,12906,100,80000,120000
31,M,Unknown,Single,20,3232,13142,112,40000,60000
44,M,Uneducated,Married,36,34516,14465,114,120000,120000
47,F,Uneducated,Married,34,23981,4536,61,40000,60000
47,F,College,Single,40,4822,13816,121,0,40000
46,M,Graduate,Unknown,39,34516,14696,114,120000,120000
53,F,Graduate,Married,45,12100,13138,115,0,40000
40,M,Unknown,Divorced,24,20466,15121,97,60000,80000
42,M,Graduate,Single,37,17887,14544,116,60000,80000
33,M,Graduate,Married,15,23399,9356,74,60000,80000
45,F,Unknown,Single,36,13026,14747,100,0,40000
61,F,Graduate,Unknown,48,15698,12980,82,40000,60000
31,M,Unknown,Married,36,5590,14643,127,40000,60000
47,M,Post-Graduate,Single,39,17575,15473,128,60000,80000
46,M,Graduate,Married,39,29528,14428,119,80000,120000
54,M,Post-Graduate,Married,42,34516,15033,114,60000,80000
60,F,High School,Married,36,4147,14624,111,0,40000
55,F,Graduate,Married,36,12494,7026,69,0,0
32,M,Graduate,Single,22,34516,7486,64,120000,120000
49,F,Unknown,Married,40,13411,12493,113,0,40000
41,M,Unknown,Married,33,34516,13085,139,120000,120000
45,M,College,Married,34,17646,15527,106,60000,80000
45,M,Uneducated,Single,36,11121,13814,81,60000,80000
30,M,College,Single,24,4109,8642,77,60000,80000
44,M,High School,Married,31,6176,15102,95,120000,120000
40,F,Graduate,Unknown,36,4512,14414,98,0,40000
31,M,Graduate,Married,36,32791,13177,106,80000,120000
40,F,Uneducated,Divorced,35,4772,14748,118,0,40000
56,M,Unknown,Unknown,43,10602,14084,91,60000,80000
47,M,Unknown,Unknown,42,7953,8670,74,80000,120000
29,M,Post-Graduate,Divorced,15,8022,5660,59,60000,80000
38,M,High School,Single,27,34516,13781,106,120000,120000
56,F,Unknown,Married,48,9092,14779,94,0,40000
53,F,Graduate,Single,44,5541,9195,73,0,40000
56,M,Doctorate,Single,47,7204,14042,113,80000,120000
27,F,Graduate,Unknown,36,4548,14330,131,0,40000
38,F,Graduate,Single,26,3860,14474,118,0,40000
48,M,High School,Married,36,14581,17628,109,0,40000
44,F,High School,Single,34,3084,12739,96,0,40000
49,M,Uneducated,Unknown,44,12375,14500,106,60000,80000
36,M,College,Married,23,23981,15236,120,40000,60000
30,M,College,Married,25,19534,15634,118,60000,80000
42,M,High School,Married,36,22993,7867,75,80000,120000
51,M,Unknown,Single,31,34516,13534,104,120000,120000
59,M,Unknown,Single,51,15164,13062,103,40000,60000
45,M,Graduate,Married,36,7231,15571,115,0,40000
56,M,College,Single,43,34516,13633,116,60000,80000
31,M,Graduate,Unknown,22,34516,14185,98,80000,120000
48,F,Graduate,Single,42,9215,13345,114,40000,60000
32,M,Graduate,Married,36,25438,16485,104,80000,120000
46,F,High School,Single,36,3759,15331,106,0,40000
52,F,High School,Single,36,3029,14934,113,0,40000
30,F,Graduate,Divorced,18,4203,7292,68,0,40000
48,M,High School,Married,36,21526,14441,105,80000,120000
55,F,Graduate,Married,45,12207,5838,74,0,40000
39,F,Graduate,Single,35,32089,13796,121,0,0
43,F,Unknown,Married,27,3541,14511,123,0,40000
43,M,High School,Married,32,7139,14802,112,40000,60000
47,F,Unknown,Married,42,3669,13931,112,0,40000
57,M,Unknown,Single,51,5859,8004,82,60000,80000
53,M,Unknown,Divorced,48,15594,13016,118,80000,120000
48,M,Graduate,Married,36,34516,15552,108,120000,120000
50,F,High School,Single,41,6704,12576,103,0,40000
53,M,Uneducated,Married,38,32417,14381,121,60000,80000
48,M,Graduate,Single,36,2754,13991,125,80000,120000
41,M,Unknown,Married,29,27945,8345,70,60000,80000
51,M,Uneducated,Single,35,34516,16428,123,120000,120000
51,F,Unknown,Married,37,7098,13139,102,0,40000
39,F,College,Single,20,12338,15869,109,0,40000
51,M,High School,Single,42,16703,15472,122,60000,80000
43,M,Uneducated,Married,24,16667,15301,115,80000,120000
54,M,Post-Graduate,Unknown,36,18512,8019,57,80000,120000
47,M,Uneducated,Single,35,14131,12779,103,60000,80000
51,F,Graduate,Single,36,3276,14212,116,0,40000
38,M,Post-Graduate,Single,36,34516,15584,114,80000,120000
38,F,Uneducated,Married,28,3629,15982,113,0,40000
44,F,Unknown,Single,36,13067,15172,118,0,40000
32,M,High School,Single,36,3845,14593,110,40000,60000
41,M,Uneducated,Single,32,12094,8607,90,80000,120000
50,M,Graduate,Married,35,34516,14474,121,120000,120000
60,F,Graduate,Married,52,13312,14336,106,0,0
38,F,Doctorate,Single,36,3466,13140,94,0,40000
59,M,High School,Single,52,15223,14230,111,40000,60000
53,M,High School,Married,44,34516,13247,107,120000,120000
40,F,College,Single,36,5989,5843,60,0,40000
45,M,High School,Divorced,36,5287,8392,69,120000,120000
53,M,High School,Unknown,43,9060,14305,102,40000,60000
56,M,High School,Unknown,36,4731,14952,118,80000,120000
60,F,Graduate,Single,47,9502,14418,100,40000,60000
42,M,Graduate,Married,36,29738,14270,97,80000,120000
48,F,Unknown,Single,36,3918,15867,103,0,40000
58,F,Unknown,Married,40,3944,15315,124,0,40000
55,M,Uneducated,Married,48,6577,14229,120,120000,120000
51,M,Graduate,Married,37,34516,13021,117,120000,120000
46,M,Post-Graduate,Married,26,34516,14279,97,80000,120000
45,M,Graduate,Unknown,33,8670,13767,96,60000,80000
40,M,Graduate,Single,20,32554,8528,87,80000,120000
56,F,High School,Unknown,36,8331,14324,103,40000,60000
34,F,High School,Single,26,32056,12595,106,0,0
48,M,Uneducated,Married,36,15524,13819,106,60000,80000
45,F,Graduate,Married,40,4010,14354,101,0,40000
42,M,High School,Married,36,3275,14830,112,60000,80000
49,M,Unknown,Single,37,18349,16422,110,60000,80000
35,M,Post-Graduate,Single,24,3388,13557,100,60000,80000
32,M,Post-Graduate,Single,14,4015,8363,65,40000,60000
34,M,High School,Single,36,9719,9183,51,60000,80000
33,M,Post-Graduate,Single,24,4178,16216,107,80000,120000
40,M,College,Married,31,3735,15039,130,40000,60000
43,M,Uneducated,Married,30,29856,14887,119,60000,80000
29,M,Uneducated,Single,22,11522,13720,119,40000,60000
42,M,Graduate,Married,37,3161,13692,117,40000,60000
48,M,Graduate,Married,28,14774,8293,63,80000,120000
39,M,Unknown,Married,36,34516,8248,66,60000,80000
51,F,Graduate,Married,47,5118,14593,109,0,40000
41,M,College,Married,33,14682,8193,72,80000,120000
42,M,Uneducated,Married,33,3108,14763,99,40000,60000
32,M,Graduate,Married,36,3223,13648,103,60000,80000
43,M,Graduate,Married,34,28612,14727,105,120000,120000
50,M,Graduate,Married,37,6224,13503,112,60000,80000
44,M,Doctorate,Married,27,24134,13311,110,80000,120000
36,M,High School,Single,36,27929,14755,123,120000,120000
44,F,Uneducated,Single,34,3657,14802,95,40000,60000
47,F,Post-Graduate,Married,28,8257,13769,104,0,40000
45,F,College,Single,30,23051,14393,107,40000,60000
53,F,Uneducated,Single,42,14839,14625,115,40000,60000
43,M,Unknown,Married,34,3755,14402,110,60000,80000
48,M,Unknown,Single,36,3862,15282,125,60000,80000
37,M,Doctorate,Unknown,36,7539,15293,129,60000,80000
43,M,High School,Married,35,10588,7886,70,80000,120000
59,M,Graduate,Single,50,11808,13751,113,40000,60000
31,M,High School,Divorced,26,15504,14181,126,40000,60000
52,F,Uneducated,Divorced,42,12091,8127,74,0,0
41,M,High School,Married,33,13818,13209,101,80000,120000
53,F,Unknown,Married,48,4442,14437,109,40000,60000
55,M,High School,Married,50,5282,13513,115,60000,80000
41,M,College,Married,28,34516,13083,93,80000,120000
55,M,High School,Single,42,34516,12192,112,80000,120000
31,F,Unknown,Married,36,10353,15028,124,0,40000
48,M,Graduate,Married,43,9959,14948,125,80000,120000
42,M,Graduate,Married,36,6280,14109,92,60000,80000
57,M,Unknown,Divorced,36,13694,9040,63,120000,120000
34,M,Graduate,Single,23,8940,14459,97,0,40000
54,M,Uneducated,Married,45,6546,14103,112,60000,80000
46,F,Unknown,Married,39,32587,15958,113,0,0
38,M,Graduate,Single,25,11474,13041,98,60000,80000
40,M,Unknown,Single,31,34516,14204,96,120000,120000
56,F,High School,Married,46,9463,7106,61,0,40000
44,M,Post-Graduate,Married,36,12552,15508,95,40000,60000
39,M,Graduate,Single,24,21679,15581,115,60000,80000
42,M,Post-Graduate,Unknown,36,10531,14955,118,40000,60000
60,F,Uneducated,Single,47,4905,15478,109,0,40000
35,M,College,Unknown,29,34516,12847,106,80000,120000
42,M,Graduate,Single,31,34516,14626,97,80000,120000
30,M,Graduate,Married,18,10017,9299,68,0,40000
37,M,Uneducated,Unknown,18,31832,10201,59,80000,120000
37,F,Graduate,Married,19,5843,13299,95,0,40000
43,M,Graduate,Single,36,34427,13545,112,80000,120000
34,M,High School,Unknown,21,34516,9177,50,80000,120000
48,M,Unknown,Unknown,40,34516,13853,98,80000,120000
31,M,Graduate,Divorced,19,34516,14969,96,80000,120000
47,F,Doctorate,Married,35,4779,8912,63,0,40000
51,M,Unknown,Single,22,4248,13958,116,60000,80000
43,M,Post-Graduate,Single,37,7872,13746,104,40000,60000
41,F,Graduate,Unknown,13,6077,12489,97,0,40000
48,F,Graduate,Single,36,3882,13980,128,0,40000
41,F,High School,Married,24,7207,13730,96,0,40000
48,F,Unknown,Single,36,6121,14224,117,40000,60000
40,M,Uneducated,Single,36,34516,8659,81,80000,120000
32,M,Uneducated,Married,36,3535,14080,85,40000,60000
55,F,Unknown,Single,37,34516,8472,80,0,0
50,M,Graduate,Single,43,34516,9045,72,80000,120000
49,M,Unknown,Married,36,6224,14238,93,60000,80000
37,F,Doctorate,Single,36,9178,14932,110,0,40000
31,M,High School,Married,24,4328,14731,120,60000,80000
52,M,College,Married,36,9959,15195,99,80000,120000
60,F,Uneducated,Single,47,9634,14218,102,0,40000
35,F,Unknown,Divorced,31,19033,16033,116,0,0
48,M,Uneducated,Married,39,8624,15738,111,60000,80000
44,M,Graduate,Divorced,32,3575,7672,66,40000,60000
44,F,Graduate,Unknown,34,5508,7507,78,40000,60000
31,M,Graduate,Single,19,5871,15645,117,0,40000
56,M,Uneducated,Single,36,15219,7625,78,60000,80000
46,M,Uneducated,Single,32,34516,15754,121,120000,120000
29,M,Uneducated,Married,23,8147,14912,114,40000,60000
37,F,Post-Graduate,Single,28,3525,13625,110,0,40000
32,M,Graduate,Married,24,9711,14926,115,40000,60000
52,M,High School,Married,47,11358,14327,92,80000,120000
58,F,Graduate,Married,47,6765,14133,124,0,40000
41,M,Graduate,Married,36,4725,9134,77,80000,120000
50,F,Graduate,Single,37,3699,7297,71,0,40000
29,M,Graduate,Married,36,34516,13971,116,80000,120000
32,F,High School,Divorced,25,8851,14783,110,0,40000
52,F,College,Unknown,39,8506,14289,113,0,40000
48,M,Graduate,Divorced,36,3442,14618,100,0,40000
33,F,Graduate,Married,24,3731,13234,92,0,40000
51,F,Unknown,Married,46,7744,16059,124,0,40000
46,M,High School,Single,32,5972,14227,116,40000,60000
47,M,Unknown,Divorced,37,21714,13270,104,80000,120000
32,M,Uneducated,Single,15,3371,13432,118,80000,120000
50,F,Graduate,Married,38,9546,14211,111,0,40000
28,F,Post-Graduate,Single,14,3848,14054,105,0,40000
44,M,Graduate,Single,40,9199,15367,123,40000,60000
43,M,High School,Married,31,13381,14532,116,60000,80000
50,F,Graduate,Single,36,2833,14341,101,40000,60000
53,F,Post-Graduate,Single,41,15101,13545,96,0,0
58,F,Unknown,Married,48,3603,14235,101,0,40000
51,F,Doctorate,Single,38,4132,13820,129,0,40000
39,F,College,Single,36,4366,15451,127,0,40000
42,M,Graduate,Single,36,6128,13505,116,40000,60000
44,M,Graduate,Unknown,29,34516,6782,67,60000,80000
44,F,High School,Single,30,6882,13836,113,0,40000
46,M,Uneducated,Married,33,13490,13159,105,80000,120000
39,M,High School,Married,34,17978,15657,114,80000,120000
45,M,Post-Graduate,Married,30,3821,15005,89,40000,60000
41,F,Graduate,Single,21,3624,15824,121,0,40000
42,F,High School,Single,37,3787,16220,120,0,40000
38,F,College,Single,28,4623,14730,118,0,40000
36,M,High School,Married,30,4343,14463,119,80000,120000
43,F,High School,Unknown,25,17328,15367,105,40000,60000
51,F,High School,Married,39,3803,14397,117,0,40000
52,M,Graduate,Married,44,23889,13360,124,60000,80000
50,F,Graduate,Divorced,45,34516,15071,103,0,0
49,M,Graduate,Single,36,3999,7567,76,80000,120000
44,M,Unknown,Single,26,11782,16605,110,80000,120000
43,F,Unknown,Single,38,3220,13339,90,0,40000
48,F,Unknown,Unknown,42,9742,13082,92,40000,60000
55,M,Graduate,Single,46,4178,7914,54,60000,80000
48,M,Graduate,Married,34,34516,15143,121,80000,120000
45,M,Graduate,Married,32,26819,14450,111,80000,120000
54,M,Graduate,Divorced,44,9580,5385,51,80000,120000
47,F,Unknown,Single,36,7940,15445,118,0,40000
39,M,Graduate,Single,36,34516,13578,105,60000,80000
47,M,Uneducated,Married,39,3471,14381,115,40000,60000
51,M,Unknown,Single,42,14938,8192,80,120000,120000
49,F,Graduate,Divorced,42,14072,13432,107,0,0
58,F,Unknown,Married,53,15928,14678,125,40000,60000
40,M,Uneducated,Married,30,20798,8038,90,80000,120000
60,F,Graduate,Single,45,9752,14220,108,0,40000
53,M,Unknown,Single,45,3234,13803,100,40000,60000
45,M,Graduate,Married,36,24844,6549,75,80000,120000
49,M,Uneducated,Married,36,3090,14198,101,80000,120000
48,F,Post-Graduate,Divorced,36,9943,8325,54,0,40000
44,M,Graduate,Married,36,3384,13152,100,60000,80000
29,F,Uneducated,Single,36,3640,13306,99,0,40000
42,M,Uneducated,Married,35,34516,14672,110,80000,120000
45,F,Graduate,Married,39,10186,14023,106,0,40000
45,F,High School,Single,36,15987,15513,127,0,40000
46,M,College,Single,39,16983,8526,79,80000,120000
39,M,Unknown,Married,36,34516,7866,63,120000,120000
32,M,Uneducated,Single,20,34516,14667,119,80000,120000
38,M,High School,Single,31,34516,14036,99,80000,120000
50,F,Unknown,Married,41,4268,14351,112,40000,60000
50,F,High School,Married,40,10748,16541,126,0,0
37,F,Unknown,Married,21,31718,7432,64,0,0
42,M,College,Single,36,9959,8847,85,80000,120000
53,M,College,Married,36,34516,16373,114,80000,120000
52,M,High School,Single,45,11898,15798,128,60000,80000
57,M,Post-Graduate,Single,43,34516,7842,61,80000,120000
46,M,Uneducated,Married,27,13056,14280,102,60000,80000
60,M,Graduate,Single,47,14002,13849,128,0,40000
40,M,Graduate,Married,33,5500,7720,67,60000,80000
49,M,Uneducated,Married,38,8549,9192,77,120000,120000
56,M,Unknown,Married,44,4390,8454,69,0,40000
55,M,College,Single,43,24884,5107,53,80000,120000
55,F,Graduate,Married,41,3591,13289,121,0,0
55,F,Uneducated,Single,47,4841,8918,87,0,40000
31,M,Unknown,Unknown,18,4246,8102,66,80000,120000
44,F,Graduate,Single,36,7469,15225,108,0,0
54,M,Graduate,Divorced,48,29974,15190,115,80000,120000
58,M,Graduate,Married,48,20724,14215,109,60000,80000
53,M,High School,Single,36,21079,13930,96,120000,120000
59,F,Uneducated,Married,36,3720,16208,129,40000,60000
54,M,Unknown,Single,36,11077,8165,87,80000,120000
32,M,High School,Married,19,12024,14551,105,40000,60000
48,M,Graduate,Single,38,4446,8753,76,40000,60000
54,M,Graduate,Married,44,34516,15034,111,120000,120000
32,M,Unknown,Married,24,11511,14436,123,0,40000
42,M,Graduate,Married,31,34516,12878,104,80000,120000
42,M,Uneducated,Married,28,19192,15615,125,120000,120000
29,M,Post-Graduate,Married,36,3076,15514,123,0,40000
43,M,Graduate,Married,32,4196,14545,116,80000,120000
45,M,Graduate,Single,38,3243,15710,122,60000,80000
56,F,High School,Married,49,17542,13939,138,0,0
46,M,High School,Married,36,32949,14892,113,80000,120000
41,F,Doctorate,Married,28,32250,15785,100,0,0
50,F,Graduate,Married,40,34516,14994,121,0,0
52,F,College,Divorced,43,23981,15281,100,40000,60000
52,F,Graduate,Married,43,4090,15497,92,40000,60000
32,F,High School,Single,21,4251,15574,115,0,0
52,F,High School,Single,40,4119,15215,121,0,40000
60,M,High School,Married,55,13399,16493,122,0,40000
44,F,Unknown,Married,34,9070,15211,129,0,40000
48,F,Uneducated,Married,36,7469,13614,104,0,0
57,M,Post-Graduate,Unknown,36,23714,8463,62,80000,120000
52,F,High School,Divorced,40,5240,14161,105,0,40000
34,M,Post-Graduate,Single,28,3744,8202,69,40000,60000
40,M,Uneducated,Single,36,15594,16101,127,80000,120000
45,M,High School,Single,35,8449,17634,120,60000,80000
59,M,High School,Single,48,34516,8480,71,80000,120000
